id,code,taken_at,media_type,like_count,comment_count,caption,username,user_id,profile_pic_url,has_audio,is_video,content_type,url,thumbnail_url,hashtags
3584542040874885863_8383136479,DG-2f6UzSLn,1741530731,1,111504,89,"Jadikanlah sabar dan shalat sebagai penolongmu.”
#sholat #qoutes #story #hijrah #foryou #post #posting",baba_hijrah,8383136479,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/505373977_18269377420272480_3953566797748330397_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=1mXS0YW61C4Q7kNvwHszpMG&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfRJc_MHoiUr9o6-gArvI73x8HvwjznvvyeT2qwSzV9P5A&oe=6871B128&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DG-2f6UzSLn/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/483376416_18259549357272480_6640998906395017023_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0MDV4MTc1Ni5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=O-jSMN_0tmAQ7kNvwH3G6Uc&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzU4NDU0MjA0MDg3NDg4NTg2Mw%3D%3D.3-ccb7-5&oh=00_AfTatynZAihVg7hyR-t0Z-oKL-e6O6BoojhCKKFBI69R2Q&oe=6871B5F9&_nc_sid=76c0fc,"['sholat', 'qoutes', 'story', 'hijrah', 'foryou', 'post', 'posting']"
3651190359010472611_56721768162,DKroklkJnKj,1749475830,1,97019,229,". 

. 

. 

#mekkah #katamotivasi #dakwahcinta #yukhijrah #katakatabijak #nasehatdiri #katakeren #muhasabahcinta #diaryislami #kisahduniaislam #sucikanhati #tausyiahku #katakataquotes #katamutiara #cintadalamdiam #sabarlahdiriku #fyp #catatanhijrah #katabaper #teladanrasul #kata #dakwah #islam #doa #dwiindrawsreal #quotesjannah #lfl #lfl❤️ #mekkahmadinah #hijrah",kisahduniaislam,56721768162,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/352853334_268877315731294_409739258260869978_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=QZbdcqj3AnMQ7kNvwEFGKPl&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfRWtsOfRav1iE7jY4V8lscyw1F15su4b_pvZ2tSgwoVcw&oe=6871DC42&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DKroklkJnKj/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/504495691_17970356450888163_5384620453435968445_n.webp?efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=4fsy3Vs1tdkQ7kNvwGf9pTD&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzY1MTE5MDM1OTAxMDQ3MjYxMQ%3D%3D.3-ccb7-5&oh=00_AfR0bHDxhFyLNBX3oyrwULzKZXp-IKc9YFxSo0T_umdWKA&oe=6871CE39&_nc_sid=76c0fc,"['mekkah', 'katamotivasi', 'dakwahcinta', 'yukhijrah', 'katakatabijak', 'nasehatdiri', 'katakeren', 'muhasabahcinta', 'diaryislami', 'kisahduniaislam', 'sucikanhati', 'tausyiahku', 'katakataquotes', 'katamutiara', 'cintadalamdiam', 'sabarlahdiriku', 'fyp', 'catatanhijrah', 'katabaper', 'teladanrasul', 'kata', 'dakwah', 'islam', 'doa', 'dwiindrawsreal', 'quotesjannah', 'lfl', 'lfl', 'mekkahmadinah', 'hijrah']"
3632372441336263924_7577316481,DJox32BxDT0,1747232559,1,67923,231,"Walk toward Allah, even if you walk alone.

“Islam began as something strange and will return to being strange, so give glad tidings to the strangers.”

(HR. Muslim)

#muslim #muslimah #kajianyuk #kajiansunnah #kajianislam #kajian #dakwah #salaf #salafy #quran #sunnah #hijrah #islam",muslimtype,7577316481,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/475991525_1269518244133731_884302652833998536_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=QKPfnKfERiMQ7kNvwEGey6u&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfTRqSU1iaKHXjUegqdsC_Fmtn0VXu85tKXlm_q64iyjZQ&oe=6871AC2F&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DJox32BxDT0/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/497548511_18279112093252482_7929884580044879230_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=bgCGtuVFKGoQ7kNvwFLPOiX&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzYzMjM3MjQ0MTMzNjI2MzkyNA%3D%3D.3-ccb7-5&oh=00_AfSJIfg1Ms46oP5FSroMSTOsfmMMui5EBXKoM43NGCoHjg&oe=6871DC38&_nc_sid=76c0fc,"['muslim', 'muslimah', 'kajianyuk', 'kajiansunnah', 'kajianislam', 'kajian', 'dakwah', 'salaf', 'salafy', 'quran', 'sunnah', 'hijrah', 'islam']"
3654135752382196456_7156045899,DK2GRs5y6ro,1749826948,1,12793,144,"Pernah ngalamin?  Coba ceritain perasaan kamu gimana? 

#sholehahstory #kartunmuslimah #selfreminder #hijrah #muslimahdily",sholehahstory,7156045899,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/152463687_2373615436095527_4695601496192744636_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=kzBGO9goGnAQ7kNvwHDZ-Rj&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfTO747Z1jSn5OgsbA1erjwef7Wu47gDj-LWvUh_l7TuaA&oe=6871DD3C&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DK2GRs5y6ro/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/505809963_18312223309237900_4362840451723217884_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEzNTB4MTY4OC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=znvogLkSZikQ7kNvwEhHGGP&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzY1NDEzNTc1MjM4MjE5NjQ1Ng%3D%3D.3-ccb7-5&oh=00_AfTPQC_IQht9gvItP2bpRDcmVVFie31s_e8YcLCPHSi8yA&oe=6871C267&_nc_sid=76c0fc,"['sholehahstory', 'kartunmuslimah', 'selfreminder', 'hijrah', 'muslimahdily']"
3571807127172187946_8383136479,DGRm6htTocq,1740012611,1,18146,14,"Allah menghapuskan apa yang Dia kehendaki dan menetapkan (apa yang Dia kehendaki), dan di sisi-Nya-lah terdapat Ummul-Kitab (Lauh Mahfuzh).” (QS Ar-Ra’d: 39)
#sholat #qoutes #story #hijrah #foryou #post #posting",baba_hijrah,8383136479,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/505373977_18269377420272480_3953566797748330397_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=1mXS0YW61C4Q7kNvwHszpMG&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfRJc_MHoiUr9o6-gArvI73x8HvwjznvvyeT2qwSzV9P5A&oe=6871B128&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DGRm6htTocq/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/480902301_18257506513272480_6473257265114481404_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0MDZ4MTc1OC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=b_HP0pe0j0YQ7kNvwH0ObvZ&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzU3MTgwNzEyNzE3MjE4Nzk0Ng%3D%3D.3-ccb7-5&oh=00_AfRqcp4ra9cZ7u7nGqcOd6SN3kEJXVPPMaQs_G0kTfrIhQ&oe=6871CE71&_nc_sid=76c0fc,"['sholat', 'qoutes', 'story', 'hijrah', 'foryou', 'post', 'posting']"
3650897635701332098_52616975343,DKqmA5vSpiC,1749440935,1,93489,57,"Selfreminder

#quotes #islamicquotes #selfreminder #hijrah #cewehijrah #pemudahijrah #trending #instalike #instadaily #fyp #fypシ #fypage #foryou",__cewehijrah,52616975343,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/505763258_18010278650759344_2844827572574931041_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=k19luR7q5ZYQ7kNvwHsG93K&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfTTmlQIV3KmH_AB6P2r--oJcDg_5GJaO4dZF69p9gLrIw&oe=6871AAE3&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DKqmA5vSpiC/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/504512829_18010013108759344_1626834566842519285_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjExMDR4MTQ3Mi5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=LvnmrgWSGMQQ7kNvwH3LiaM&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzY1MDg5NzYzNTcwMTMzMjA5OA%3D%3D.3-ccb7-5&oh=00_AfRQVxLB2AwvPB7lYiUgCfhAAGJmC0RTKWLbE1zz4JlxZQ&oe=6871BFF2&_nc_sid=76c0fc,"['quotes', 'islamicquotes', 'selfreminder', 'hijrah', 'cewehijrah', 'pemudahijrah', 'trending', 'instalike', 'instadaily', 'fyp', 'fypシ', 'fypage', 'foryou']"
3653020425678379405_31852479699,DKyIrj9zlmN,1749693991,1,16743,17,".
.
.
 #quotes #islamicquotes #selfreminder #hijrah #pemudahijrah #trending #instalike #instadaily #fyp #fypシ #fypage #foryou #foryoupage",qoutes.islam.id,31852479699,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/503175665_18067329416063700_6983683297720771926_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=VI0VCf7ve2UQ7kNvwHBw5N7&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfQCuXSHkOSwMdnvHQl5_gZ0hB6ea55HfporTZCGCcw8Kg&oe=6871BEA4&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DKyIrj9zlmN/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/506036822_18068229788063700_6165494374838162242_n.webp?efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=7ayw4fUmCnsQ7kNvwFZS3ug&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzY1MzAyMDQyNTY3ODM3OTQwNQ%3D%3D.3-ccb7-5&oh=00_AfRQPf_vSOKLoYD_kaLbLrEBAz0DKvXndHouiyGgGpjJRA&oe=6871C6A8&_nc_sid=76c0fc,"['quotes', 'islamicquotes', 'selfreminder', 'hijrah', 'pemudahijrah', 'trending', 'instalike', 'instadaily', 'fyp', 'fypシ', 'fypage', 'foryou', 'foryoupage']"
3654503268002095177_31852479699,DK3Z1wfxOBJ,1749870759,1,87257,95,".
.
.
 #quotes #islamicquotes #selfreminder #hijrah #pemudahijrah #trending #instalike #instadaily #fyp #fypシ #fypage #foryou #foryoupage",qoutes.islam.id,31852479699,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/503175665_18067329416063700_6983683297720771926_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=VI0VCf7ve2UQ7kNvwHBw5N7&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfQCuXSHkOSwMdnvHQl5_gZ0hB6ea55HfporTZCGCcw8Kg&oe=6871BEA4&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DK3Z1wfxOBJ/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/505484422_18068427950063700_329369635018760065_n.webp?efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwODB4MTM1MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=UK8FtI0q8QAQ7kNvwGSDGGM&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzY1NDUwMzI2ODAwMjA5NTE3Nw%3D%3D.3-ccb7-5&oh=00_AfSNXUkhFgzJUU_ZQUO7wKO36sBHggdcSZappyg3QsOZbA&oe=6871D581&_nc_sid=76c0fc,"['quotes', 'islamicquotes', 'selfreminder', 'hijrah', 'pemudahijrah', 'trending', 'instalike', 'instadaily', 'fyp', 'fypシ', 'fypage', 'foryou', 'foryoupage']"
3620327495234309867_58670857992,DI9_Kz0BU7r,1745796690,1,49934,56,#fyp #hijrah,42121_27,58670857992,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/501520145_17954660324953993_8393114373787353427_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=9VvFbyGjQXsQ7kNvwHXFZKc&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfQpz8PDpzINGxdCe7joVMFUPymjFW2Pru9cPRujZrOPXw&oe=6871AA25&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DI9_Kz0BU7r/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/493832530_17951195756953993_5366485435433136908_n.webp?efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwODB4MTM1MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=d8sk5XQhsmQQ7kNvwGCjH-3&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzYyMDMyNzQ5NTIzNDMwOTg2Nw%3D%3D.3-ccb7-5&oh=00_AfTAnO6tcsvfAixZLIBiWyMOg9LSmeLpsVDKeqEX31SSYA&oe=6871A869&_nc_sid=76c0fc,"['fyp', 'hijrah']"
3574279520868146113_8383136479,DGaZElxTJvB,1740307344,1,287750,280,"Tuhanmu tiada meninggalkan kamu dan tiada (pula) benci kepadamu. Qs.Ad’Dhuha :3.
#sholat #qoutes #story #hijrah #foryou #post #posting",baba_hijrah,8383136479,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/505373977_18269377420272480_3953566797748330397_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=1mXS0YW61C4Q7kNvwHszpMG&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfRJc_MHoiUr9o6-gArvI73x8HvwjznvvyeT2qwSzV9P5A&oe=6871B128&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DGaZElxTJvB/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/481505988_18257897158272480_8469915363044540074_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0MDZ4MTc1OC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=ZAfjMXldqowQ7kNvwHnE_yj&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzU3NDI3OTUyMDg2ODE0NjExMw%3D%3D.3-ccb7-5&oh=00_AfRKo1TkUeIKfpXrUf9QwOnm-6RJFsFEw7IhP8T4VdEEHw&oe=6871ADEA&_nc_sid=76c0fc,"['sholat', 'qoutes', 'story', 'hijrah', 'foryou', 'post', 'posting']"
3612081837943818492_7156045899,DIgsUtCSAj8,1744813731,8,39528,44,"Karena skincare aja nggak cukup nih buat nambahin glowing di luar dan juga di dalam 🔥

#sholehahstory #kartunmuslimah #glowing #hijrah #muslimahdaily #muslimah",sholehahstory,7156045899,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-19/152463687_2373615436095527_4695601496192744636_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=kzBGO9goGnAQ7kNvwHDZ-Rj&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&oh=00_AfTO747Z1jSn5OgsbA1erjwef7Wu47gDj-LWvUh_l7TuaA&oe=6871DD3C&_nc_sid=76c0fc,False,False,post,https://www.instagram.com/p/DIgsUtCSAj8/,https://instagram.fbdo7-1.fna.fbcdn.net/v/t51.2885-15/491503153_18305556193237900_4129324493601210305_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwODB4MTM1MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fbdo7-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QF3AT5SMA1uI-isPKjg8-K3-iNNDvop_nCYe4jk3ll5aTOpmEv_X7asxwU14KZwM1q6jdRUGhObUQI3-lKJ8lJK&_nc_ohc=M-IC3pbJcsYQ7kNvwFw-YIy&_nc_gid=fUWgiftaNlPzPEMLpil2Ew&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzYxMjA4MTgyMjk4NzAxMTczOQ%3D%3D.3-ccb7-5&oh=00_AfQE8eYU5ugvi559UXHlLeYMbXOpVYNu2Qq9ULehHIyWOw&oe=6871B897&_nc_sid=76c0fc,"['sholehahstory', 'kartunmuslimah', 'glowing', 'hijrah', 'muslimahdaily', 'muslimah']"
